word,number
廠房,3847
第三,3846
T,3844
金價,3844
塑膠,3842
s,3841
估值,3838
設定,3837
走升,3834
港股,3830
進駐,3828
穩,3823
﹝,3821
郭,3820
藥,3817
做好,3817
飯店,3816
落在,3816
下去,3815
story,3811
房貸,3811
峰會,3810
信貸,3809
駕駛,3801
商務,3799
交易量,3798
藉,3796
疫苗,3791
續,3790
潛在,3788
僅有,3783
擴增,3781
主義,3779
收到,3777
發酵,3776
致力,3775
結合併,3774
執政,3772
高鐵,3771
估價,3769
加持,3767
重返,3766
終於,3762
在內,3761
停利,3759
萬輛,3759
說法,3759
擴產,3759
重回,3758
卡,3753
墨西哥,3753
東證,3751
質押,3750
MLCC,3749
VIX,3748
羅,3747
合晶,3746
門檻,3742
綠色,3742
當初,3742
升,3738
汽油,3738
改寫,3737
建置,3737
同一,3737
扣除,3731
百貨,3731
LME,3731
安排,3730
晚間,3729
主導,3729
批評,3725
Q1,3724
再生,3723
嘉聯益,3718
通信,3718
雙雙,3717
事務所,3713
重申,3713
境外,3711
困難,3710
缺貨,3709
美系,3709
重視,3709
干擾,3709
電廠,3708
超級,3708
顯示器,3708
資格,3705
所謂,3705
迅速,3703
反轉,3700
取代,3695
日盛,3694
晶,3687
代碼,3683
作用,3678
予,3673
台電,3672
明,3672
韓元,3670
領軍,3670
增強,3669
青睞,3663
中長期,3662
標題,3661
圖,3660
勞動,3657
玻璃,3657
群,3650
實力,3650
﹞,3646
顯現,3644
瑞士,3641
微星,3641
治理,3637
須,3637
車,3637
經濟體,3637
申購,3633
英,3631
負責人,3630
當選,3628
突然,3624
紡織,3622
持穩,3620
巨大,3619
國內外,3618
多家,3618
懂,3616
賴,3616
算,3615
主題,3615
檢討,3612
課徵,3605
團體,3605
陸,3602
引進,3601
補充,3600
下游,3599
進展,3598
生醫,3596
有利於,3596
影像,3593
此一,3592
限額,3590
外幣,3584
深,3582
稅改,3580
搶,3580
賣方,3578
人氣,3576
房屋,3575
共有,3575
差異,3566
頭條,3564
外交部,3563
完工,3563
藥物,3562
簽訂,3562
大數據,3562
擔保,3560
祭出,3560
○,3559
修法,3558
搭載,3556
基期,3554
一半,3553
均價,3552
交換,3548
已達,3547
歐元,3546
偏低,3545
工商,3544
作,3538
阿里巴巴,3538
CPI,3536
賠,3535
前瞻,3534
簽約,3533
受訪,3531
規則,3530
建築,3529
文處份,3528
衝高,3521
緯創,3516
南亞,3516
時機,3514
假設,3512
一部,3510
商,3510
四年,3505
草案,3501
不可能,3501
擔保品,3497
現行,3497
身分,3497
角色,3495
銷售額,3493
XX,3492
隨即,3492
經貿,3488
王,3482
互動,3481
續創,3480
坪,3480
產品線,3478
槓桿,3470
好轉,3468
利差,3467
飆漲,3464
興櫃,3455
GIS,3454
先生,3452
颱風,3447
市況,3447
稍早,3447
發出,3446
本來,3440
潮,3435
部長,3429
率先,3428
續漲,3427
一項,3426
縮小,3425
of,3425
板主,3424
推廣,3424
權益法,3422
玉山,3422
空方,3421
豐收,3420
審議,3417
大眾,3414
車廠,3412
證實,3409
智,3408
檢測,3407
長榮,3406
赤字,3406
華航,3405
失業率,3404
嚴格,3404
禾伸堂,3403
M,3403
走向,3403
英業達,3400
票,3399
查閱,3397
法,3393
回,3393
疲軟,3386
候選人,3384
程式,3383
清單,3382
債市,3380
以往,3377
期望,3375
旅客,3374
場,3373
股務,3371
壓抑,3371
亞泥,3370
等待,3368
並在,3367
指數跌,3367
意味著,3365
硬體,3363
估,3362
折,3362
償還,3361
和平,3361
公會,3359
群聯,3359
升高,3358
恐將,3356
提案,3355
海,3351
電機,3351
一堆,3349
創業,3347
最快,3345
低價,3342
Q4,3341
異議,3339
一致,3339
激烈,3339
單價,3335
小組,3333
．,3330
尊重,3329
找到,3324
點至,3324
家電,3323
說會,3319
苓,3315
算是,3309
華通,3308
過剩,3307
平穩,3306
情事,3303
基金會,3302
大規模,3302
產出,3301
頁,3297
定價,3297
回歸,3296
機場,3296
娛樂,3294
國務院,3294
高價,3293
創辦人,3293
教授,3290
依法,3288
詢問,3288
寫,3287
減緩,3286
小跌,3281
兼,3280
等級,3279
緊縮,3278
保留,3277
譯者,3276
林全,3271
第四條,3269
總體,3269
獨家,3267
門市,3266
money,3264
停損價,3262
延長,3261
推文,3259
美債,3258
澄清,3256
MarketWatch,3255
旺,3255
老師,3255
保費,3253
合理性,3253
扮演,3253
匯損,3252
歐元區,3251
恐慌,3249
將可,3249
採,3247
違約,3247
行,3246
D,3244
剩下,3242
工資,3242
月期,3242
Flash,3241
減稅,3238
放款,3238
中小企業,3236
角度,3236
進出,3234
下檔,3233
增至,3232
中石化,3230
萬支,3230
效能,3228
華爾街,3224
查詢,3215
核閱,3213
促使,3212
來台,3212
回饋,3211
缺乏,3208
悲觀,3206
點數,3204
儲備,3201
餐飲,3201
噸,3200
議員,3199
中小型,3197
完畢,3197
新北,3194
季節性,3193
回收,3191
DDR3,3191
搶攻,3189
遠東新,3186
仁寶,3186
最為,3185
基準,3183
上証,3181
截止,3180
營建,3177
遇到,3176
租賃,3174
勢必,3174
本土,3171
時期,3171
時程,3170
一張,3170
差額,3169
產值,3168
花,3167
年金,3167
端,3166
萬股,3165
會談,3165
以外,3164
免費,3162
雲,3161
臨時會,3157
妍希,3156
組成,3156
自有,3155
惡化,3153
履約,3145
跌到,3143
認股權,3141
正確,3140
完善,3137
版本,3134
外交,3134
久,3125
心態,3124
電影,3123
智邦,3121
成熟,3121
引起,3121
世代,3120
塑化,3118
解任,3116
路透,3116
市,3115
回流,3114
菲律賓,3113
彈性,3113
換算,3113
接獲,3111
自主,3111
局,3110
衝上,3107
溫和,3107
台廠,3105
大減,3104
大為,3102
DR,3098
更正,3097
案件,3097
藥品,3093
內資,3091
涵蓋,3086
年前,3084
推估,3083
課稅,3077
全方位,3076
看板,3075
回落,3075
大成鋼,3074
居民,3073
將對,3070
填息,3065
G20,3059
任者,3058
豐富,3058
動盪,3058
廣泛,3051
專訪,3050
擇要,3048
高端,3047
the,3047
主任,3047
領袖,3045
整數,3044
兩家,3042
沙國,3041
縣市,3041
中獎,3040
網友,3040
實在,3037
檢視,3037
力,3036
生,3034
→,3032
任務,3032
改選,3032
帶領,3031
萬口,3031
管道,3030
機,3029
護盤,3029
拿下,3028
破,3027
生產線,3024
選定,3023
想法,3023
這檔,3022
LG,3022
主張,3022
投控,3018
水,3017
匯價,3016
翻紅,3015
上檔,3006
落後,3002
郭台銘,2998
五日,2997
台郡,2987
研究院,2987
跨,2985
拉,2982
年輕,2981
洗錢,2979
歸屬,2977
加密,2976
段,2975
一位,2973
喜歡,2973
億人,2968
行使,2967
欣興,2965
下調,2964
年輕人,2962
民營,2961
共和黨,2961
車輛,2960
上修,2957
處置,2956
板,2956
橘子,2954
居,2952
初期,2949
搞,2949
行政院長,2947
業,2946
律師,2946
紅盤,2946
對話,2940
瞭解,2940
IMF,2939
擴充,2938
蔡承啟,2934
記錄,2933
RSI,2933
節目,2933
公允,2932
十分,2930
腳步,2928
東,2927
重啟,2927
打入,2925
不可,2920
過戶日,2919
大中華,2919
降溫,2918
宏昌,2918
學校,2918
智慧機,2917
中旬,2917
市府,2917
解讀,2917
加工,2916
裡,2916
設置,2914
認定,2913
金融時報,2913
造紙,2912
點的,2911
非洲,2908
財團,2906
鉅,2903
OI,2902
獎金,2900
性,2899
TPK,2899
慢慢,2899
國防,2899
每噸,2899
公斤,2896
請教,2896
周邊,2895
彭博,2894
NYSE,2887
跑,2886
小型,2886
內文,2883
通,2881
商用,2877
局面,2877
投保,2877
言論,2876
心理,2876
臨時,2875
多項,2873
保證金,2868
副總經理,2868
韓股,2867
一舉,2865
百萬元,2863
發動,2863
人為,2862
錯誤,2860
抗跌,2860
興趣,2855
廣達,2853
菲,2852
空氣,2851
拒絕,2848
沙烏地阿拉伯,2847
下周,2847
製品,2846
業外,2844
市佔率,2844
民主,2844
澳,2843
WTO,2843
便利,2842
美食,2842
紐,2836
封裝,2835
緊急,2834
國人,2834
全世界,2832
多年,2832
美中,2830
瑞,2830
分散,2830
租金,2830
風暴,2830
營業額,2829
站回,2829
手,2828
邦,2827
前波,2827
漲多,2825
為例,2824
二大,2816
協調,2815
開幕,2813
春節,2813
今早,2812
特色,2811
攻上,2808
概況,2804
電源,2796
欣,2796
開高走高,2794
華盛頓,2794
既有,2793
式,2793
假,2789
海嘯,2788
劇烈,2782
消息面,2781
兩天,2780
將達,2778
為準,2775
最長,2775
跟進,2774
巴菲特,2773
新聞稿,2772
喊,2769
崩盤,2768
客,2766
摩擦,2762
永續,2759
一線,2758
創業板,2758
減,2758
諮詢,2757
網絡,2757
佔比,2757
常會,2755
新竹,2754
人事,2752
玩家,2752
憂心,2752
面板廠,2749
送,2748
各大,2746
領導人,2746
公里,2744
印,2742
官網,2741
吃緊,2738
臻鼎,2738
寫下,2738
星,2736
教育部,2734
放寬,2734
儒鴻,2733
大江,2733
已有,2732
傳產股,2732
正向,2731
投產,2730
亮點,2729
天氣,2726
Ａ,2724
座,2713
愈來愈,2711
運行,2710
運價,2710
不易,2709
第一個,2709
大部分,2707
上游,2706
泡沫,2705
失敗,2702
地產,2701
容量,2700
能不能,2699
假期,2698
檢查,2697
西,2693
變,2693
剩,2691
部會,2691
公,2690
×,2690
做法,2690
暢旺,2690
路,2689
代工廠,2688
緩步,2688
司,2687
亞光,2686
H,2684
實收,2678
反壓,2678
西德州,2675
煤炭,2674
此舉,2673
哲,2672
徵收,2672
見此,2669
相機,2669
經紀人,2668
ICE,2667
傷害,2667
台中市,2665
談話,2663
國企,2660
棒,2660
應對,2660
E,2657
萬戶,2653
中午,2652
地震,2651
配對,2651
改,2650
宣佈,2650
連帶,2648
經歷,2648
異常,2647
排列,2643
前五,2642
拿到,2641
利,2641
一帶,2640
關心,2638
深化,2638
Model,2638
帳面,2637
統計局,2636
進軍,2636
尋找,2636
列入,2635
I,2631
發表會,2623
行文,2622
判決,2622
直播,2620
生技股,2619
驗證,2618
高科技,2617
高級,2616
下殺,2615
上線,2613
人及,2612
盡量,2606
平板,2606
轉趨,2606
預估值,2604
詳細,2602
回報,2599
知識,2594
基,2592
台勝科,2583
宏觀,2583
精神,2580
新南,2577
音樂,2577
則為,2575
指控,2575
矽品,2574
銀行業,2573
證據,2571
人選,2569
貿聯,2568
中裕,2566
陣營,2566
將由,2565
精準,2564
樺漢,2564
XR,2561
繳出,2559
百分,2559
現代,2559
總理,2559
監控,2558
供貨,2557
演說,2556
撮合,2554
將從,2553
經費,2553
司法,2552
深耕,2551
自行車,2549
轉弱,2548
帶量,2547
科學,2545
學者,2545
曾經,2544
真,2543
昇,2543
多個,2543
法新社,2543
專注,2542
鉅亨網,2542
查核,2538
主辦,2538
The,2535
週期,2533
提及,2532
一行,2531
氣勢,2528
估算,2528
境內,2527
AR,2525
善用,2524
雙邊,2522
人間,2521
高出,2520
裁員,2517
力挺,2517
外部,2517
違法,2516
中租,2514
承銷,2514
發言,2514
阿根廷,2513
上調,2513
離岸,2510
LCD,2510
期金,2510
板塊,2509
殺,2509
將較,2509
各界,2508
小心,2506
盾,2506
切入,2506
來臨,2505
深度,2505
華南,2504
想像,2504
提,2504
能見度,2504
關閉,2504
間接,2503
守住,2503
民主黨,2501
負,2500
石化,2499
背景,2498
成效,2496
軌道,2496
變得,2495
延後,2494
複合,2490
元富,2489
爭端,2488
底部,2488
消費性,2488
攀高,2486
醫藥,2485
Co,2484
止,2484
知情,2483
封測,2482
也許,2481
走貶,2478
日股,2477
強烈,2477
華映,2476
儲存,2476
爆量,2475
跨境,2474
葉倫,2473
公升,2470
下旬,2469
買家,2467
賠錢,2467
微幅,2467
拋售,2466
號碼,2466
政黨,2466
展示,2464
都將,2463
降息,2462
陳瑞,2461
Tesla,2461
損益表,2460
總量,2459
張忠謀,2458
Ｂ,2457
布蘭特,2457
IoT,2456
精測,2456
吳,2456
年報,2455
內閣,2455
所有權人,2454
備註,2453
預購,2452
一場,2452
茂,2450
組裝,2446
證,2446
統一超,2445
抗議,2445
歷經,2445
玉米,2444
彰銀,2443
中鴻,2442
只能,2442
湧入,2441
還會,2441
期中,2440
續跌,2438
有無,2438
三分,2438
研判,2436
流程,2434
手上,2434
觀點,2433
買入,2432
芝加哥,2430
NYMEX,2429
登錄,2428
備受,2427
制定,2424
花旗,2423
指紋,2421
ECB,2420
偏空,2420
將為,2420
空軍,2417
聽,2417
偏向,2417
主,2416
擺脫,2416
減損,2415
轉虧為盈,2413
降幅,2413
第三條,2411
店,2410
軍事,2409
房子,2408
船舶,2408
匯兌,2407
享有,2406
南非,2402
新一代,2401
Vive,2401
回來,2401
Note,2400
若以,2399
意味,2395
違規,2394
頎邦,2394
標的物,2394
高手,2392
飆升,2392
問,2391
緩解,2390
談,2389
岸風電,2388
總統府,2388
良率,2385
神盾,2384
浮現,2382
試圖,2380
副總,2380
憂慮,2379
歐股,2379
恆生,2376
萬片,2375
下來,2375
得標,2373
化解,2373
繳款,2371
熱門,2370
六年,2369
開展,2369
額外,2367
策略師,2366
失業,2365
推銷,2363
指示,2363
安,2363
給付,2362
面向,2362
輪動,2362
轉移,2361
瑞銀,2361
財測,2360
創近,2360
強制,2358
破產,2357
凌晨,2357
郵政,2357
研華,2356
足夠,2356
公股,2355
〃,2354
彩晶,2354
審核,2354
借貸,2354
企銀,2352
辦,2352
敏感,2352
追求,2352
挖礦,2351
一口氣,2351
贈與,2350
下行,2349
Stock,2348
存單,2347
繳納,2346
複雜,2346
認同,2346
上網,2346
介紹,2345
Ltd,2344
稽核,2343
強大,2341
航太,2339
指定,2339
華新,2334
換,2334
籌資,2332
反向,2332
國民,2332
四寶,2332
第一款,2331
週線,2331
天然,2330
瑜,2329
上班,2329
每次,2329
往來,2329
東森,2328
飛機,2325
閃,2324
鉅額,2323
Pay,2321
巴黎,2321
華夏,2320
接任,2319
尚應,2310
吸引力,2310
可達,2309
進步,2307
顯然,2307
流出,2307
引擎,2306
接觸,2304
現任,2302
MOSFET,2301
一份,2300
入帳,2299
深入,2298
細節,2298
死,2295
方便,2295
一名,2294
這家,2293
增添,2292
住,2291
日將,2290
馬英九,2290
領漲,2289
台積,2289
偏弱,2288
期銅,2287
觸控,2286
配股,2283
營業日日,2283
強攻,2283
起迄,2282
回答,2280
牽動,2280
波動率,2279
此前,2279
持,2279
列為,2277
散熱,2277
電器,2276
統,2275
亞德,2275
豐,2275
Group,2273
債殖利率,2272
權值,2272
前進,2272
周線,2271
傳播,2270
年將,2270
聯手,2269
電子報,2268
完,2267
做空,2264
協理,2264
老闆,2263
則有,2263
難度,2263
照明,2262
微,2261
席,2260
均量,2260
液晶,2259
一大,2256
長榮航,2253
前提,2253
換股,2251
列表,2251
做為,2251
康控,2250
子,2250
裡面,2249
接,2248
訓練,2248
高雄市,2245
益,2241
兩人,2241
氣候,2241
身為,2240
反觀,2238
and,2237
茂迪,2237
燃氣,2236
行庫,2236
並以,2235
凱,2234
風電,2234
則以,2234
潤泰,2231
宣告,2231
財產,2230
支,2230
摩根士丹利,2226
院長,2225
同上,2224
AMD,2222
召集,2222
參選,2222
富,2221
號函,2219
影片,2218
通用,2216
仍為,2215
檢驗,2215
修改,2214
所列,2214
意圖,2214
存託,2213
大力,2213
應聲,2212
BDI,2212
人生,2212
蘋概,2211
離開,2209
稅收,2208
定額,2207
套牢,2206
易,2206
共享,2206
傳輸,2206
結構性,2205
將與,2205
大戰,2204
投機,2201
遠雄,2201
降價,2201
能量,2200
地緣,2199
坦言,2199
喔,2198
註冊,2198
披索,2192
與會,2192
威剛,2191
見到,2191
APP,2190
衛生,2190
消化,2190
北部,2190
少數,2189
小麥,2188
鼎,2187
活躍,2187
趨於,2187
匯出,2186
主軸,2185
NASDAQ,2184
會面,2184
好了,2183
典禮,2182
利用率,2181
上面,2181
權,2179
A50,2177
滿意,2176
Yahoo,2176
三方,2176
新鉅科,2175
FOMC,2174
國有,2172
長達,2171
簽證,2168
新藥,2168
手段,2168
連鎖,2165
營造,2165
習慣,2165
校長,2164
主持,2164
起始,2162
修訂,2162
特性,2162
禮拜,2162
設廠,2159
訊,2157
困境,2156
結論,2153
公積,2152
病毒,2152
到來,2152
里拉,2150
豐田,2150
得免,2150
出手,2149
所需,2148
追價,2148
理想,2147
適逢,2146
逐季,2145
資安,2145
SK,2142
予以,2142
零售業,2140
人如屬,2140
再來,2139
感測器,2139
佳績,2138
鄧凱,2137
仍會,2137
影響力,2137
研究所,2137
農民,2136
工具機,2135
失去,2135
宜,2134
倍增,2133
先行,2133
契機,2133
榮成,2132
建案,2132
得以,2131
加重,2130
譜瑞,2130
檢調,2129
現,2129
邏輯,2128
漲到,2128
一步,2127
承接,2127
提名,2126
市占,2126
集保,2125
勞動部,2122
未經,2121
薪水,2120
家族,2119
Sony,2119
作法,2119
體質,2118
逆差,2117
組,2116
技嘉,2115
順位,2115
直言,2114
衝刺,2114
青年,2114
宏碁,2113
盈虧,2112
捷運,2112
理事長,2112
民生,2112
介入,2110
分歧,2110
長假,2110
股款,2109
本金,2107
削減,2104
股神,2103
走軟,2103
刷新,2103
涉嫌,2103
損害,2103
資遣,2101
貸,2100
力拚,2100
定位,2100
溢價,2099
滿載,2099
油電,2098
雙鴻,2095
適當,2093
谷底,2093
供不應求,2092
html,2092
前輩,2092
允許,2089
評級,2088
委買,2087
季獲利,2087
狹幅,2085
健保,2085
一成,2084
不高,2082
課程,2081
川,2081
友,2080
業經,2079
承受,2077
理事會,2076
立院,2076
跳漲,2076
合法,2076
人未,2075
減弱,2074
展,2074
批准,2072
崛起,2072
稍,2071
查,2071
Capital,2070
局長,2070
破壞,2070
揚升,2070
節能,2070
副總裁,2069
新光,2068
亨,2067
強力,2067
上方,2067
起訴,2066
充滿,2066
這支,2065
五大,2065
背後,2064
好好,2064
台灣人,2064
核定,2064
全家,2062
四個,2062
熱錢,2061
漲停板,2060
這段,2060
斥資,2058
仍以,2058
貶,2058
超商,2057
二線,2056
其中以,2056
廠區,2056
表明,2054
流量,2054
還將,2054
受益,2054
交易法,2053
逆回購,2052
畢業,2051
幫忙,2051
點擊,2050
跌至,2050
保,2050
Galaxy,2047
最大量,2047
增產,2047
配偶,2046
分割,2046
午盤,2045
力守,2045
配型,2044
建,2044
財務長,2042
疾病,2041
超微,2040
期指,2040
轉盈,2040
開會,2039
釋放,2038
見圖,2038
駕車,2037
千股,2037
工會,2037
預告,2036
陽明,2036
宏捷科,2036
開高走低,2036
舉例,2035
障礙,2035
照顧,2035
國防部,2035
續強,2033
首見,2033
轉,2032
強勢股,2030
收取,2029
國產,2029
販售,2028
培育,2028
﹙,2027
展店,2027
若能,2026
﹚,2025
摩根大通,2024
競業,2023
引領,2023
逾期,2022
早已,2022
人類,2021
事務,2021
這不,2021
面,2020
否認,2020
提早,2019
太平洋,2018
作帳,2018
莊雅珍,2013
前年,2010
賺到,2009
蘇州,2009
懷疑,2009
四季,2008
產,2007
女性,2007
董座,2007
事由,2006
立法,2006
in,2005
逐年,2005
平倉量,2004
鐵路,2004
依板規,2003
屆,2003
交易員,2003
相,2003
一是,2002
曲線,2001
大國,2001
年代,2001
實業,2000
世,1999
進出口,1998
華南金,1998
黨團,1997
早上,1996
熱絡,1996
順差,1995
短缺,1995
氛圍,1995
國發會,1995
重心,1994
停,1993
下週,1993
經營權,1993
結盟,1992
湧現,1991
Plus,1991
to,1990
中東,1990
強彈,1988
b,1987
飛彈,1987
永遠,1987
家人,1985
過短,1984
軟銀,1984
海運,1984
盈利,1983
眾多,1983
社區,1983
案例,1983
折合,1981
降,1980
理論,1980
熱潮,1978
保健,1978
